SEASON,EPISODE,SCENE_INDEX,RELATIONSHIP
03,18,43,KIRSTEN
03,18,44,SANDY;SETH
03,18,45,SETH;RYAN
03,18,46,RYAN
03,18,47,KIRSTEN;RYAN
03,18,48,MARISSA;SUMMER
03,18,49,SUMMER
03,18,50,MARISSA;SUMMER
03,18,51,JESS;RYAN
03,18,52,JESS;RYAN
03,18,53,RYAN
03,18,54,JESS;RYAN
03,18,55,JESS;RYAN
03,18,56,JESS
03,18,57,JESS;RYAN
03,18,58,JESS;RYAN
03,18,59,SANDY;SETH
03,18,60,KIRSTEN;SANDY
03,18,61,KIRSTEN;SANDY
03,18,62,KIRSTEN;SETH
03,18,63,KIRSTEN;SANDY;SUMMER;SETH
03,18,64,TAYLOR;SANDY;SUMMER
03,18,65,TAYLOR;SUMMER
03,18,66,SUMMER;SETH
03,18,67,TAYLOR;SUMMER;SETH
03,18,68,TAYLOR
03,18,69,TAYLOR
03,18,70,TAYLOR
03,18,71,SETH
03,18,72,TAYLOR
03,18,73,TAYLOR;SUMMER;SETH
03,18,74,TAYLOR;RYAN
03,18,75,RYAN
03,18,76,RYAN
03,18,77,RYAN
03,18,78,MARISSA
03,18,79,RYAN
03,18,80,RYAN
03,18,81,JESS;RYAN
03,18,82,RYAN
03,18,83,RYAN
03,18,84,RYAN
03,18,85,RYAN
03,18,86,RYAN
03,18,87,RYAN
03,18,88,JESS;RYAN
03,18,89,TAYLOR;SETH
03,18,90,TAYLOR;SANDY;SETH
03,18,91,SUMMER
03,18,92,MARISSA;SUMMER
03,18,93,KIRSTEN;SANDY
03,18,94,KIRSTEN;SANDY
03,18,95,KIRSTEN;RYAN
03,18,96,SUMMER;SETH
03,18,97,RYAN
03,18,98,SUMMER;SETH
03,18,99,SUMMER;SETH
03,19,0,SUMMER
03,19,1,SUMMER;SETH
03,19,2,SUMMER
03,19,3,SUMMER;SETH;RYAN
03,19,4,SUMMER;SETH
03,19,5,SUMMER;SETH
03,19,6,SETH
03,19,7,MARISSA;SUMMER
03,19,8,MARISSA
03,19,9,MARISSA;SUMMER
03,19,10,MARISSA
03,19,11,SUMMER
03,19,12,MARISSA;SUMMER
03,19,13,MARISSA;SUMMER
03,19,14,MARISSA
03,19,15,JULIE
03,19,16,SUMMER
03,19,17,SUMMER
03,19,18,JULIE;MARISSA;SUMMER
03,19,19,MARISSA;SUMMER
03,19,20,MARISSA
03,19,21,SETH;RYAN
03,19,22,SETH;RYAN
03,19,23,SANDY;SETH;RYAN
03,19,24,SANDY;RYAN
03,19,25,KIRSTEN
03,19,26,KIRSTEN;SANDY;SETH
03,19,27,KIRSTEN;SETH
03,19,28,RYAN
03,19,29,RYAN
03,19,30,RYAN
03,19,31,SUMMER;SETH
03,19,32,SUMMER;SETH
03,19,33,SANDY;SETH
03,19,34,JULIE
03,19,35,JULIE;MARISSA;SUMMER
03,19,36,JULIE;MARISSA
03,19,37,MARISSA
03,19,38,JULIE;SUMMER
03,19,39,JULIE
03,19,40,JULIE;MARISSA
03,19,41,KIRSTEN;SETH
03,19,42,KIRSTEN;SETH
03,19,43,SUMMER
03,19,44,KIRSTEN;SUMMER;SETH
03,19,45,SUMMER;SETH
03,19,46,RYAN
03,19,47,SETH;RYAN
03,19,48,SETH
03,19,49,SETH;RYAN
03,19,50,SETH;RYAN
03,19,51,SETH;RYAN
03,19,52,SETH;RYAN
03,19,53,JULIE;KIRSTEN;SETH;RYAN
03,19,54,JULIE;KIRSTEN
03,19,55,JULIE;KIRSTEN
03,19,56,KIRSTEN
03,19,57,KIRSTEN
03,19,58,MARISSA;RYAN
03,19,59,MARISSA
03,19,60,JULIE;SANDY
03,19,61,JULIE
03,19,62,MARISSA;SUMMER
03,19,63,MARISSA;SUMMER
03,19,64,SANDY
03,19,65,RYAN
03,19,66,RYAN
03,19,67,RYAN
03,19,68,RYAN
03,19,69,RYAN
03,19,70,RYAN
03,19,71,RYAN
03,19,72,JULIE
03,19,73,JULIE
03,19,74,JULIE;MARISSA;SUMMER
03,19,75,SUMMER
03,19,76,JULIE;RYAN
03,19,77,RYAN
03,19,78,RYAN
03,19,79,SETH;RYAN
03,19,80,SETH;RYAN
03,19,81,SETH;RYAN
03,19,82,SANDY
03,19,83,SUMMER
03,19,84,MARISSA
03,19,85,SUMMER
03,19,86,MARISSA
03,19,87,SETH
03,19,88,JULIE;KIRSTEN;SUMMER;SETH
03,19,89,JULIE;MARISSA;SUMMER
03,19,90,MARISSA
03,19,91,KIRSTEN;SETH
03,19,92,SETH
03,19,93,KIRSTEN
03,19,94,KIRSTEN;SETH
03,19,95,SANDY
03,19,96,RYAN
03,19,97,MARISSA
03,19,98,RYAN
03,19,99,MARISSA;RYAN
03,19,100,MARISSA;RYAN
03,19,101,MARISSA;RYAN
03,19,102,MARISSA
03,19,103,RYAN
03,19,104,KIRSTEN;SETH
03,19,105,KIRSTEN;SETH
03,19,106,SETH
03,19,107,SETH
03,19,108,MARISSA
03,19,109,JULIE
03,19,110,SUMMER
03,19,111,JULIE;SUMMER
03,19,112,MARISSA
03,19,113,SANDY
03,19,114,SANDY
03,19,115,SANDY
03,19,116,RYAN
03,19,117,RYAN
03,19,118,MARISSA
03,20,0,SUMMER;SETH
03,20,1,SUMMER;SETH
03,20,2,SUMMER;SETH
03,20,3,RYAN
03,20,4,RYAN
03,20,5,RYAN
03,20,6,SETH;RYAN
03,20,7,SETH;RYAN
03,20,8,MARISSA
03,20,9,MARISSA
03,20,10,MARISSA;SUMMER
03,20,11,JULIE;MARISSA;SUMMER
03,20,12,JULIE;SUMMER
03,20,13,SANDY
03,20,14,TAYLOR
03,20,15,TAYLOR;SUMMER
03,20,16,TAYLOR;SETH;RYAN
03,20,17,TAYLOR;SUMMER
03,20,18,TAYLOR
03,20,19,MARISSA
03,20,20,MARISSA
03,20,21,RYAN
03,20,22,RYAN
03,20,23,RYAN
03,20,24,MARISSA
03,20,25,SUMMER;RYAN
03,20,26,SETH
03,20,27,SUMMER
03,20,28,RYAN
03,20,29,SUMMER;RYAN
03,20,30,SUMMER;RYAN
03,20,31,SETH;RYAN
03,20,32,SUMMER
03,20,33,SETH
03,20,34,SUMMER;SETH;RYAN
03,20,35,SUMMER;SETH;RYAN
03,20,36,SETH
03,20,37,KIRSTEN;SANDY;SETH
03,20,38,KIRSTEN;SANDY;SETH
03,20,39,KIRSTEN;SANDY;SETH;RYAN
03,20,40,KIRSTEN;SANDY;SETH;RYAN
03,20,41,KIRSTEN;SANDY
03,20,42,JULIE
03,20,43,JULIE
03,20,44,MARISSA
03,20,45,SUMMER;RYAN
03,20,46,SETH;RYAN
03,20,47,RYAN
03,20,48,RYAN
03,20,49,RYAN
03,20,50,RYAN
03,20,51,SUMMER
03,20,52,KIRSTEN;SANDY;SUMMER
03,20,53,SUMMER;SETH
03,20,54,KIRSTEN;RYAN
03,20,55,SANDY
03,20,56,SANDY;SETH
03,20,57,KIRSTEN
03,20,58,KIRSTEN;SANDY;SETH;RYAN
03,20,59,SANDY;RYAN
03,20,60,SUMMER
03,20,61,KIRSTEN;SANDY;RYAN
03,20,62,SUMMER;SETH
03,20,63,JULIE;MARISSA
03,20,64,SETH
03,20,65,SETH;RYAN
03,20,66,SETH;RYAN
03,20,67,RYAN
03,20,68,TAYLOR
03,20,69,TAYLOR;SUMMER
03,20,70,TAYLOR;SUMMER
03,20,71,SANDY;RYAN
03,20,72,SANDY;RYAN
03,20,73,MARISSA
03,20,74,MARISSA
03,20,75,RYAN
03,20,76,RYAN
03,20,77,RYAN
03,20,78,RYAN
03,20,79,SETH
03,20,80,MARISSA;SUMMER
03,20,81,MARISSA
03,20,82,MARISSA;SUMMER
03,20,83,MARISSA;SUMMER
03,20,84,SUMMER
03,20,85,MARISSA;SUMMER
03,20,86,MARISSA;SUMMER
03,20,87,SUMMER
03,20,88,JULIE
03,20,89,MARISSA;SUMMER
03,20,90,MARISSA;SUMMER;RYAN
03,20,91,SUMMER;SETH
03,20,92,TAYLOR;SUMMER
03,20,93,TAYLOR;SETH
03,20,94,TAYLOR;SETH
03,20,95,SUMMER;SETH
03,20,96,TAYLOR;RYAN
03,20,97,TAYLOR
03,20,98,MARISSA;RYAN
03,20,99,RYAN
03,20,100,MARISSA;RYAN
03,20,101,TAYLOR
03,20,102,SANDY
03,20,103,KIRSTEN
03,20,104,SUMMER;SETH
03,20,105,SETH
03,20,106,SUMMER
03,20,107,RYAN
03,20,108,RYAN
03,20,109,RYAN
03,20,110,KIRSTEN
03,20,111,KIRSTEN;SANDY
03,21,0,KIRSTEN;SANDY;SETH;RYAN
03,21,1,KIRSTEN;RYAN
03,21,2,JULIE;MARISSA
03,21,3,KIRSTEN;RYAN
03,21,4,TAYLOR;SUMMER
03,21,5,SANDY
03,21,6,MARISSA
03,21,7,RYAN
03,21,8,SUMMER;SETH
03,21,9,SUMMER;SETH
03,21,10,RYAN
03,21,11,JULIE;MARISSA
03,21,12,RYAN
03,21,13,SANDY
03,21,14,RYAN
03,21,15,SETH;RYAN
03,21,16,RYAN
03,21,17,SUMMER;SETH
03,21,18,RYAN
03,21,19,MARISSA
03,21,20,RYAN
03,21,21,TAYLOR;SUMMER
03,21,22,TAYLOR;SETH
03,21,23,KIRSTEN;SANDY
03,21,24,SANDY
03,21,25,MARISSA
03,21,26,TAYLOR;SUMMER;SETH
03,21,27,MARISSA
03,21,28,RYAN
03,21,29,RYAN
03,21,30,SANDY
03,21,31,KIRSTEN;SETH
03,21,32,RYAN
03,21,33,RYAN
03,21,34,JULIE;MARISSA
03,21,35,TAYLOR;SUMMER
03,21,36,SETH;RYAN
03,22,0,KIRSTEN;SETH;RYAN
03,22,1,KIRSTEN;SETH;RYAN
03,22,2,THERESA
03,22,3,MARISSA;SUMMER
03,22,4,JULIE;MARISSA;SUMMER
03,22,5,RYAN
03,22,6,MARISSA
03,22,7,KIRSTEN;SANDY
03,22,8,ANNA;SETH;RYAN
03,22,9,ANNA;SETH
03,22,10,JULIE;KIRSTEN
03,22,11,MARISSA;RYAN
03,22,12,ANNA;SETH
03,22,13,SETH
03,22,14,SUMMER
03,22,15,ANNA;SUMMER;SETH
03,22,16,MARISSA;RYAN
03,22,17,ANNA;SETH
03,22,18,KIRSTEN;SANDY;RYAN
03,22,19,ANNA;SETH
03,22,20,SUMMER;SETH
03,22,21,KIRSTEN;RYAN
03,22,22,SETH
03,22,23,SANDY;RYAN
03,22,24,KIRSTEN;SANDY
03,22,25,MARISSA
03,22,26,RYAN
03,22,27,MARISSA
03,22,28,SETH;RYAN
03,22,29,ANNA;SETH
03,22,30,JULIE;KIRSTEN;SANDY
03,22,31,MARISSA;RYAN
03,22,32,JULIE;KIRSTEN;SANDY
03,22,33,MARISSA;SUMMER
03,22,34,ANNA;SETH
03,22,35,THERESA;RYAN
03,23,0,SETH;RYAN
03,23,1,SUMMER;SETH
03,23,2,THERESA;RYAN
03,23,3,MARISSA
03,23,4,SUMMER;SETH
03,23,5,THERESA;RYAN
03,23,6,MARISSA
03,23,7,SUMMER;SETH
03,23,8,THERESA;RYAN
03,23,9,MARISSA
03,23,10,SUMMER
03,23,11,ANNA;SETH
03,23,12,KIRSTEN;SANDY
03,23,13,TAYLOR;SUMMER
03,23,14,MARISSA;RYAN
03,23,15,ANNA;SETH
03,23,16,MARISSA;RYAN
03,23,17,ANNA;SETH;RYAN
03,23,18,ANNA;MARISSA;SUMMER
03,23,19,ANNA;SETH;RYAN
03,23,20,THERESA;TAYLOR;SANDY;MARISSA;SUMMER;SETH;RYAN
03,23,21,JULIE;MARISSA;RYAN
03,23,22,RYAN
03,23,23,ANNA;TAYLOR;MARISSA;SUMMER;SETH
03,23,24,JULIE;KIRSTEN;SANDY
03,23,25,ANNA;THERESA;TAYLOR;MARISSA;SUMMER;SETH;RYAN
03,23,26,JULIE;KIRSTEN
03,23,27,THERESA;TAYLOR;MARISSA;RYAN
03,23,28,ANNA;SUMMER;SETH
03,23,29,JULIE;KIRSTEN;SANDY
03,23,30,THERESA;TAYLOR;RYAN
03,23,31,RYAN
03,24,0,RYAN
03,24,1,KAITLIN;MARISSA
03,24,2,THERESA;SETH;RYAN
03,24,3,MARISSA;SUMMER
03,24,4,KIRSTEN;SANDY;SETH;RYAN
03,24,5,SANDY;SUMMER;SETH
03,24,6,MARISSA;RYAN
03,24,7,SUMMER;SETH
03,24,8,JULIE
03,24,9,RYAN
03,24,10,KAITLIN;MARISSA
03,24,11,JULIE;KIRSTEN
03,24,12,THERESA;RYAN
03,24,13,KIRSTEN;SANDY
03,24,14,KAITLIN;MARISSA
03,24,15,RYAN
03,24,16,SUMMER;SETH
03,24,17,MARISSA
03,24,18,KIRSTEN;SETH
03,24,19,SANDY
03,24,20,RYAN
03,24,21,KAITLIN;MARISSA
03,24,22,SANDY;SUMMER
03,24,23,KIRSTEN
03,24,24,SANDY;SETH
03,24,25,RYAN
03,24,26,RYAN
03,24,27,KAITLIN;MARISSA
03,24,28,KIRSTEN;SANDY
03,24,29,KIRSTEN;SETH
03,24,30,MARISSA;RYAN
03,24,31,JULIE
03,24,32,KIRSTEN;SETH
03,24,33,KIRSTEN;SANDY
03,24,34,MARISSA;RYAN
03,24,35,JULIE;KIRSTEN;SANDY;SUMMER;SETH
03,24,36,MARISSA;RYAN
03,24,37,SANDY;RYAN
03,25,0,KIRSTEN;SANDY;SETH;RYAN
03,25,1,RYAN
03,25,2,TAYLOR;JULIE;MARISSA;SUMMER
03,25,3,KIRSTEN;RYAN
03,25,4,KAITLIN;JULIE
03,25,5,SANDY;SETH
03,25,6,MARISSA;SUMMER
03,25,7,MARISSA;SUMMER;SETH;RYAN
03,25,8,MARISSA;RYAN
03,25,9,RYAN
03,25,10,TAYLOR;SANDY;SUMMER
03,25,11,SANDY;SUMMER;SETH
03,25,12,KAITLIN;JULIE;MARISSA
03,25,13,RYAN
03,25,14,TAYLOR;SUMMER;SETH
03,25,15,MARISSA
03,25,16,MARISSA;SUMMER;RYAN
03,25,17,KIRSTEN;SANDY;SETH;RYAN
03,25,18,KAITLIN;JULIE
03,25,19,MARISSA;RYAN
03,25,20,SANDY
03,25,21,KIRSTEN;SETH
03,25,22,RYAN
03,25,23,KAITLIN;JULIE;MARISSA
03,25,24,MARISSA;SUMMER;SETH;RYAN
03,25,25,KIRSTEN;SANDY;MARISSA
03,25,26,MARISSA;SETH;RYAN
03,25,27,MARISSA;SUMMER;SETH;RYAN
03,25,28,MARISSA;RYAN
03,25,29,SUMMER;SETH
03,25,30,MARISSA;RYAN
03,25,31,MARISSA;RYAN
04,01,0,RYAN
04,01,1,SANDY
04,01,2,KAITLIN;JULIE
04,01,3,JULIE
04,01,4,SETH
04,01,5,SANDY
04,01,6,SETH
04,01,7,SUMMER
04,01,8,KIRSTEN;SETH
04,01,9,KAITLIN;JULIE
04,01,10,SETH;RYAN
04,01,11,TAYLOR;SUMMER
04,01,12,TAYLOR
04,01,13,KIRSTEN;SANDY;SETH
04,01,14,RYAN
04,01,15,KIRSTEN;SANDY;SETH
04,01,16,KAITLIN
04,01,17,SETH
04,01,18,SUMMER
04,01,19,KAITLIN;JULIE
04,01,20,JULIE
04,01,21,SANDY;SETH;RYAN
04,01,22,KIRSTEN;SANDY;SETH
04,01,23,SUMMER;SETH
04,01,24,KAITLIN;KIRSTEN
04,01,25,KAITLIN;KIRSTEN
04,01,26,SUMMER;SETH
04,01,27,JULIE;KIRSTEN
04,01,28,TAYLOR;SUMMER
04,01,29,JULIE
04,01,30,JULIE;RYAN
04,01,31,SUMMER;SETH
04,01,32,SUMMER;RYAN
04,01,33,JULIE
04,01,34,KIRSTEN;SANDY;SUMMER;SETH;RYAN
04,01,35,SANDY;RYAN
04,01,36,SUMMER;SETH
04,01,37,SUMMER
04,01,38,JULIE;RYAN
04,02,0,JULIE;RYAN
04,02,1,SETH
04,02,2,JULIE;RYAN
04,02,3,SETH;RYAN
04,02,4,SUMMER
04,02,5,TAYLOR;SUMMER
04,02,6,JULIE
04,02,7,KIRSTEN;SANDY;SETH
04,02,8,SETH;RYAN
04,02,9,KAITLIN;JULIE
04,02,10,KIRSTEN;SANDY
04,02,11,SETH;RYAN
04,02,12,RYAN
04,02,13,TAYLOR
04,02,14,SETH
04,02,15,KAITLIN;JULIE;KIRSTEN
04,02,16,JULIE;RYAN
04,02,17,KAITLIN;KIRSTEN
04,02,18,TAYLOR;SUMMER
04,02,19,SETH
04,02,20,KIRSTEN;SANDY
04,02,21,SETH
04,02,22,KIRSTEN;SANDY
04,02,23,SETH
04,02,24,TAYLOR;SUMMER
04,02,25,SETH;RYAN
04,02,26,KAITLIN;JULIE
04,02,27,SETH
04,02,28,KIRSTEN;SANDY;SETH;RYAN
04,02,29,TAYLOR;SUMMER
04,02,30,TAYLOR;SUMMER
04,02,31,KAITLIN;JULIE
04,02,32,SUMMER
04,02,33,SANDY;SETH
04,02,34,KIRSTEN;RYAN
04,02,35,SUMMER
04,02,36,SANDY;SETH
04,02,37,KAITLIN;JULIE
04,02,38,JULIE;SANDY
04,02,39,KIRSTEN;SETH
04,03,0,SANDY
04,03,1,JULIE;KIRSTEN;SANDY;RYAN
04,03,2,SETH
04,03,3,SETH
04,03,4,SANDY;SETH;RYAN
04,03,5,RYAN
04,03,6,SANDY
04,03,7,KIRSTEN;SANDY;SETH
04,03,8,SANDY;RYAN
04,03,9,SANDY
04,03,10,SANDY
04,03,11,SETH
04,03,12,TAYLOR;SETH
04,03,13,TAYLOR;SETH
04,03,14,SUMMER
04,03,15,KAITLIN
04,03,16,KAITLIN
04,03,17,SUMMER
04,03,18,JULIE
04,03,19,JULIE
04,03,20,JULIE
04,03,21,SETH;RYAN
04,03,22,JULIE;SETH;RYAN
04,03,23,JULIE;RYAN
04,03,24,TAYLOR;KIRSTEN
04,03,25,TAYLOR;KIRSTEN
04,03,26,JULIE;RYAN
04,03,27,TAYLOR;KIRSTEN
04,03,28,SUMMER;SETH
04,03,29,SANDY
04,03,30,SANDY
04,03,31,RYAN
04,03,32,TAYLOR;KIRSTEN;RYAN
04,03,33,KIRSTEN
04,03,34,SUMMER;SETH
04,03,35,SUMMER;SETH;RYAN
04,03,36,TAYLOR;KIRSTEN;SUMMER
04,03,37,TAYLOR;KIRSTEN;SETH
04,03,38,SUMMER;SETH
04,03,39,SUMMER;SETH
04,03,40,SETH
04,03,41,JULIE
04,03,42,JULIE
04,03,43,RYAN
04,03,44,TAYLOR;KIRSTEN
04,03,45,KIRSTEN
04,03,46,KIRSTEN
04,03,47,TAYLOR;KIRSTEN
04,03,48,SUMMER;SETH
04,03,49,SUMMER;SETH
04,03,50,SUMMER;SETH
04,03,51,SUMMER
04,03,52,SANDY;SUMMER
04,03,53,SANDY;SETH
04,03,54,KIRSTEN;SANDY
04,03,55,KIRSTEN;SANDY;RYAN
04,03,56,SANDY
04,03,57,RYAN
04,03,58,RYAN
04,03,59,TAYLOR;KIRSTEN;SANDY
04,03,60,TAYLOR;KIRSTEN;SUMMER;SETH
04,03,61,TAYLOR
04,03,62,JULIE;SANDY
04,03,63,JULIE;SANDY
04,03,64,KAITLIN;JULIE
04,03,65,SANDY;RYAN
04,03,66,SUMMER;SETH
04,03,67,JULIE
04,03,68,JULIE
04,03,69,KAITLIN;JULIE
04,03,70,KAITLIN;JULIE
04,03,71,JULIE
04,03,72,SUMMER;SETH
04,03,73,JULIE
04,03,74,SUMMER;SETH
04,03,75,JULIE
04,03,76,JULIE
04,03,77,SANDY;RYAN
04,03,78,SANDY
04,03,79,RYAN
04,03,80,SANDY;RYAN
04,03,81,JULIE;SUMMER
04,03,82,TAYLOR;SETH
04,03,83,TAYLOR;SETH
04,03,84,KAITLIN
04,03,85,KIRSTEN
04,03,86,KIRSTEN;SANDY;RYAN
04,03,87,KIRSTEN;SANDY;SETH;RYAN
04,03,88,KAITLIN
04,03,89,KAITLIN;TAYLOR
04,03,90,SUMMER
04,03,91,KIRSTEN;SANDY
04,03,92,JULIE;SANDY
04,03,93,JULIE;KIRSTEN
04,03,94,JULIE;RYAN
04,03,95,JULIE;RYAN
04,04,0,SUMMER
04,04,1,SETH;RYAN
04,04,2,SUMMER;SETH
04,04,3,SANDY;RYAN
04,04,4,SUMMER;SETH
04,04,5,KIRSTEN;SANDY
04,04,6,KAITLIN;TAYLOR;JULIE
04,04,7,TAYLOR;RYAN
04,04,8,SUMMER;SETH
04,04,9,SANDY
04,04,10,SUMMER;SETH
04,04,11,TAYLOR;RYAN
04,04,12,SETH
04,04,13,SUMMER;SETH
04,04,14,JULIE;KIRSTEN;SANDY
04,04,15,KAITLIN
04,04,16,TAYLOR;RYAN
04,04,17,SUMMER;SETH
04,04,18,SETH;RYAN
04,04,19,SUMMER;SETH
04,04,20,SETH
04,04,21,SANDY
04,04,22,JULIE;KIRSTEN
04,04,23,KAITLIN
04,04,24,JULIE
04,04,25,TAYLOR;RYAN
04,04,26,SUMMER;SETH
04,04,27,SANDY;RYAN
04,04,28,KAITLIN
04,04,29,KIRSTEN;SANDY
04,04,30,TAYLOR;RYAN
04,04,31,SUMMER;SETH
04,04,32,TAYLOR;RYAN
04,04,33,SETH
04,05,0,SETH;RYAN
04,05,1,KIRSTEN;SANDY;SETH
04,05,2,TAYLOR;KIRSTEN;SANDY
04,05,3,TAYLOR;RYAN
04,05,4,TAYLOR;SANDY
04,05,5,JULIE
04,05,6,KAITLIN;JULIE
04,05,7,TAYLOR;SETH
04,05,8,SETH;RYAN
04,05,9,TAYLOR;SETH
04,05,10,SUMMER
04,05,11,KAITLIN;JULIE
04,05,12,KIRSTEN;SANDY
04,05,13,SUMMER
04,05,14,TAYLOR;RYAN
04,05,15,TAYLOR;RYAN
04,05,16,KAITLIN;JULIE
04,05,17,GORDON;SANDY
04,05,18,TAYLOR;SETH;RYAN
04,05,19,SUMMER;SETH
04,05,20,KAITLIN
04,05,21,TAYLOR;RYAN
04,05,22,TAYLOR;SETH;RYAN
04,05,23,KAITLIN;JULIE
04,05,24,SUMMER
04,05,25,KAITLIN;TAYLOR
04,05,26,SANDY
04,05,27,GORDON;KIRSTEN;SANDY
04,05,28,TAYLOR;RYAN
04,05,29,GORDON;KAITLIN;JULIE;KIRSTEN
04,05,30,SANDY;SETH
04,05,31,TAYLOR;RYAN
04,05,32,TAYLOR;SETH;RYAN
04,05,33,TAYLOR;RYAN
04,05,34,KAITLIN;JULIE
04,05,35,SUMMER
04,05,36,GORDON;KAITLIN
04,05,37,GORDON;KIRSTEN;SANDY
04,05,38,KAITLIN;JULIE;KIRSTEN
04,05,39,TAYLOR;SETH
04,05,40,SUMMER;SETH
04,05,41,TAYLOR;RYAN
04,05,42,SUMMER;SETH
04,05,43,SETH
04,06,0,KIRSTEN;SANDY;SETH;RYAN
04,06,1,SUMMER
04,06,2,SUMMER
04,06,3,KIRSTEN;RYAN
04,06,4,KAITLIN
04,06,5,TAYLOR;RYAN
04,06,6,KAITLIN
04,06,7,SETH;RYAN
04,06,8,RYAN
04,06,9,GORDON;JULIE;KIRSTEN
04,06,10,TAYLOR;RYAN
04,06,11,SUMMER;SETH
04,06,12,SANDY;RYAN
04,06,13,SUMMER;SETH
04,06,14,JULIE;SUMMER
04,06,15,KAITLIN
04,06,16,GORDON;JULIE;KIRSTEN
04,06,17,TAYLOR;RYAN
04,06,18,SUMMER;SETH
04,06,19,KAITLIN;JULIE;SUMMER
04,06,20,GORDON;KIRSTEN;SANDY
04,06,21,GORDON;KIRSTEN
04,06,22,TAYLOR;SUMMER
04,06,23,KAITLIN;TAYLOR;SUMMER
04,06,24,SETH;RYAN
04,06,25,KAITLIN;TAYLOR;SUMMER
04,06,26,GORDON;JULIE;KIRSTEN;SANDY
04,06,27,TAYLOR;SETH;RYAN
04,06,28,SUMMER;SETH
04,06,29,KAITLIN
04,06,30,SUMMER;SETH
04,06,31,TAYLOR;RYAN
04,06,32,GORDON;JULIE
04,06,33,KIRSTEN;SANDY
04,06,34,JULIE
04,06,35,TAYLOR;RYAN
04,06,36,SUMMER;SETH
04,07,0,KIRSTEN;RYAN
04,07,1,KAITLIN;TAYLOR;JULIE
04,07,2,TAYLOR;RYAN
04,07,3,KIRSTEN
04,07,4,TAYLOR;RYAN
04,07,5,KIRSTEN;RYAN
04,07,6,KIRSTEN;RYAN
04,07,7,JULIE;RYAN
04,07,8,SETH;RYAN
04,07,9,SANDY;RYAN
04,07,10,KIRSTEN;SANDY
04,07,11,TAYLOR;RYAN
04,07,12,TAYLOR;SUMMER;RYAN
04,07,13,KIRSTEN;SANDY;SUMMER;SETH
04,07,14,SUMMER
04,07,15,JIMMY;KIRSTEN;RYAN
04,07,16,JULIE;SANDY
04,07,17,TAYLOR
04,07,18,TAYLOR;RYAN
04,07,19,KAITLIN;JULIE;SUMMER
04,07,20,KIRSTEN
04,07,21,KAITLIN;RYAN
04,07,22,TAYLOR;RYAN
04,07,23,TAYLOR;RYAN
04,07,24,SANDY;SETH
04,07,25,KIRSTEN;SANDY
04,07,26,TAYLOR;KIRSTEN;SETH;RYAN
04,07,27,TAYLOR
04,07,28,KAITLIN;JULIE
04,07,29,SETH;RYAN
04,07,30,TAYLOR;KIRSTEN
04,07,31,TAYLOR;RYAN
04,07,32,TAYLOR;SUMMER;RYAN
04,07,33,TAYLOR;SUMMER
04,07,34,JULIE;SANDY;RYAN
04,07,35,TAYLOR;SANDY
04,07,36,SUMMER;SETH
04,07,37,TAYLOR;RYAN
04,07,38,TAYLOR
04,07,39,TAYLOR;RYAN
04,07,40,JIMMY;JULIE
04,07,41,TAYLOR;JIMMY;JULIE;KIRSTEN;SANDY;SUMMER;SETH;RYAN
04,07,42,TAYLOR;KIRSTEN
04,07,43,JULIE;SANDY;SUMMER;RYAN
04,07,44,TAYLOR;JULIE;KIRSTEN
04,07,45,SANDY;RYAN
04,07,46,KAITLIN;JULIE;KIRSTEN;SANDY;SETH
04,07,47,TAYLOR;KIRSTEN;SUMMER;SETH;RYAN
04,08,0,SETH;RYAN
04,08,1,TAYLOR;SUMMER
04,08,2,SETH;RYAN
04,08,3,TAYLOR
04,08,4,RYAN
04,08,5,SUMMER
04,08,6,SETH
04,08,7,TAYLOR
04,08,8,RYAN
04,08,9,TAYLOR;SUMMER
04,08,10,SETH
04,08,11,SUMMER
04,08,12,RYAN
04,08,13,TAYLOR
04,08,14,SETH;RYAN
04,08,15,TAYLOR;SUMMER
04,08,16,SETH;RYAN
04,08,17,TAYLOR;SUMMER
04,08,18,SETH;RYAN
04,08,19,TAYLOR;SUMMER
04,08,20,SETH;RYAN
04,08,21,SUMMER
04,08,22,SETH;RYAN
04,08,23,TAYLOR;SUMMER;RYAN
04,08,24,SUMMER;SETH
04,08,25,TAYLOR;RYAN
04,08,26,SUMMER;SETH
04,08,27,TAYLOR;RYAN
04,08,28,SUMMER;SETH
04,08,29,GORDON;JULIE;KIRSTEN
04,08,30,SANDY;SETH;RYAN
04,08,31,JULIE
04,08,32,FRANK;GORDON
04,08,33,TAYLOR;SUMMER;SETH
04,08,34,TAYLOR;SUMMER;SETH;RYAN
04,08,35,GORDON;KAITLIN
04,08,36,TAYLOR;SUMMER;RYAN
04,08,37,SETH;RYAN
04,08,38,TAYLOR;SUMMER
04,08,39,FRANK;GORDON;JULIE
04,08,40,SETH;RYAN
04,08,41,TAYLOR;SUMMER
04,08,42,TAYLOR;SETH;RYAN
04,08,43,TAYLOR;SUMMER;SETH;RYAN
04,08,44,TAYLOR;SUMMER;SETH;RYAN
04,08,45,JULIE
04,08,46,GORDON;KAITLIN
04,08,47,TAYLOR;SETH;RYAN
04,08,48,FRANK;JULIE;KIRSTEN
04,08,49,SUMMER;SETH
04,08,50,SUMMER;SETH
04,08,51,FRANK;KAITLIN
04,08,52,FRANK;JULIE
04,08,53,FRANK;KIRSTEN;SANDY
04,08,54,GORDON
